"t","A_2y","B_2y","C_2y","D_2y","A_5y","B_5y","C_5y","D_5y","A_10y","B_10y","C_10y","D_10y"
"16.6666666666667","0.023369674339259","0.000724640341460114","0.018354617112248","0.0214243310844003","0.0402092830029569","0.00124679829158545","0.0349290748504903","0.0386124202905268","0.0529903205793427","0.00164310921621138","0.0477267189936177","0.0517117717995664"
"16.8333333333333","0.0226788521291991","0.000703219530648465","0.0178405093032861","0.0208064215772904","0.0391640527971537","0.00121438810046274","0.0340656998907921","0.037630631418419","0.0517443789218088","0.00160447542175434","0.0466601648889626","0.0505221170142283"
"17","0.0220336633906454","0.000683213708273923","0.0173596131500952","0.0202289112422284","0.0381837268318306","0.00118399043990175","0.0332549247511967","0.0367092899996548","0.0505724065378566","0.00156813524370062","0.0456558131622038","0.0494025384006285"
"17.1666666666667","0.0214295696094709","0.00066448214558187","0.0169086712502021","0.019687807711081","0.0372621155100537","0.00115541338490078","0.03249178834158","0.0358426596404775","0.0494675573399587","0.00153387640079189","0.0447079616908833","0.048346577287043"
"17.3333333333333","0.0208626234186302","0.00064690244390246","0.0164848461646423","0.0191796362227743","0.0363938102083246","0.00112848922661485","0.0317719507721148","0.0350257253275089","0.0484238298606887","0.00150151280146195","0.0438116074559542","0.0473485697019886"
"17.5","0.0203293747157412","0.000630367623578535","0.0160856542645102","0.0187013577199439","0.0355740623564771","0.00110307072290855","0.0310915977290613","0.0342540820119723","0.0474359387895184","0.00147088056049554","0.0429623406913247","0.0464035257297985"
"17.6666666666667","0.0198267941892318","0.000614783752691707","0.0157089117603972","0.0182503020869111","0.0347986844749564","0.00107902802975512","0.0304473621332884","0.0335238433858118","0.0464992094979306","0.00144183472850041","0.0421562579090042","0.0455070304252517"
"17.8333333333333","0.0193522105916095","0.000600068002054118","0.015352690367593","0.0178241133526485","0.0340639686322326","0.00105624617279264","0.0298362595242551","0.0328315666839655","0.0456094908603771","0.00141424658869007","0.041389889957787","0.0446551618912943"
"18","0.0189032589540102","0.000586147039463354","0.0150152806519882","0.0174207044229749","0.0333666188293447","0.00103462295072758","0.0292556344281391","0.0321741903045302","0.0447630827475666","0.00138800140862089","0.0406601421465339","0.0438444231244367"
"18.1666666666667","0.0184778375731018","0.000572955695967304","0.0146951615430757","0.017038219457868","0.0327036945995033","0.00101406718649071","0.0287031155795554","0.0315489817547924","0.0439566753700453","0.00136299655937875","0.0399642441182905","0.0430716849827402"
"18.3333333333333","0.0180740720799317","0.000560435851723399","0.0143909748326351","0.016675002424499","0.032072563699928","0.000994497260321937","0.0281765783276981","0.0309534939718588","0.0431872982567566","0.00133913993352358","0.0392997076576872","0.0423341381995433"
"18.5","0.0176902852632456","0.000548535500290416","0.0141015037300176","0.0163295706713858","0.0314708622218818","0.000975839872875745","0.0276741129093472","0.0303855284785135","0.0424522771166629","0.00131634860746929","0.0386642909933834","0.0416292528000374"
"18.6666666666667","0.0173249715971651","0.000537207958791367","0.0138256547380822","0.0160005926097401","0.0308964607893061","0.000958028997119974","0.0271939975414072","0.0298431041512482","0.0417491971880611","0.00129454770503162","0.0380559684492721","0.0409547436119065"
"18.8333333333333","0.0169767756369439","0.000526411198016412","0.0135624422628902","0.0156868687737721","0.0303474357830004","0.000941004986064831","0.0267346754948363","0.0293244306222477","0.0410758719570251","0.00127366942746009","0.0374729045249975","0.0403085408205707"
"19","0.0166444736125235","0.000516107271682017","0.0133109754861908","0.0153873156759318","0.0298220447350407","0.000924713809801228","0.0262947354750985","0.0288278855279856","0.0404303163425846","0.00125365222197298","0.036913431663629","0.0396887647222568"
"19.1666666666667","0.0163269576793369","0.000506261828085124","0.0130704471204072","0.0151009519858693","0.0293187052011521","0.000909106400382345","0.0258728947624226","0.0283519949669847","0.0398107236164468","0.00123444006609167","0.0363760311038818","0.0390937039876168"
"19.3333333333333","0.0160232223880228","0.000496843690560539","0.0128401237373699","0.0148268866507603","0.0288359765475362","0.000894138087075579","0.0254679846665345","0.0278954166476666","0.0392154454597766","0.00121598184924788","0.0358593163249378","0.0385217968749509"
"19.5","0.0157323530155572","0.000487824495656529","0.01261933741871","0.0145643086450473","0.0283725441910553","0.000879768107687358","0.0250789379311587","0.0274569253014265","0.038642974666916","0.00119823083646622","0.0353620186800624","0.0379716149328037"
"19.6666666666667","0.0154535154648109","0.00047917837994359","0.0124074785210657","0.0143124780937639","0.027927205913516","0.000865959184200911","0.0247047777881087","0.0270354000113707","0.0380919300920426","0.00118114420159511","0.0348829748859528","0.0374418488124737"
"19.8333333333333","0.0151859474911859","0.000470881707972878","0.0122039893855451","0.0140707185586357","0.0274988599366081","0.000852677153007871","0.024344608412674","0.0266298131677213","0.0375610435040295","0.00116468261970654","0.0344211160917865","0.0369312958759437"
"20","0.0149289510565954","0.000462912835190894","0.0120083588501332","0.0138384103123861","0.0270864944972767","0.00083989064166476","0.0239976065740502","0.02623922080988","0.0370491480710459","0.00114880991003027","0.0339754582981193","0.036438849337603"
"20.1666666666667","0.0146818856447836","0.000455251900663092","0.0118201174474872","0.0136149844561293","0.0266891787065089","0.000827570785445222","0.0236630143086629","0.0258627541549642","0.0365551682421117","0.00113349272220435","0.0335450939335026","0.0359634887209475"
