"時間(hr)","降雨強度(mm/hr)","累積降雨(mm)","單位時間降雨(mm)","單位時間降雨百分比(%)","設計雨型(%)","設計雨型(mm)","P","Ia","Fa","Pe","超滲降雨RE (cm)","降雨逕流(cms)"
20.3333333333333,10.8745997533692,221.11686165184,0.60921017031734,0.00260653231848987,0.00299391373933784,0.604770575346243,190.407510906723,13.5037974683544,48.8676360674932,128.036077370876,0.0558507413192217,0.0977972374558472
20.5,10.8157378978856,221.722626906655,0.605765254814827,0.00259179309706963,0.00295277123754546,0.596459789984183,191.003970696708,13.5037974683544,48.9130397862803,128.587133442073,0.0551056071197081,0.0964419655320674
20.6666666666667,10.7576610558616,222.324995154474,0.602368247819271,0.00257725885428862,0.00291300209408535,0.588426423005241,191.592397119713,13.5037974683544,48.9576158977137,129.130983753645,0.0543850311571788,0.0951330688315215
20.8333333333333,10.700352635987,222.924013249729,0.599018095254792,0.00256292508023715,0.0028745346407912,0.580655997439823,192.173053117153,13.5037974683544,49.0013944775467,129.667861171252,0.053687741760686,0.0938680553563228
21,10.6437965249686,223.51972702434,0.595713774611283,0.00254878740006108,0.00283730224172443,0.573135052828335,192.746188169981,13.5037974683544,49.0444039697478,130.197986731879,0.0530125560627255,0.0926446136129051
21.1666666666667,10.5879770701461,224.112181318092,0.592454293752326,0.0025348415688614,0.00280124285271294,0.565851056248013,193.312039226229,13.5037974683544,49.0866713034048,130.72157045447,0.0523583722591042,0.0914605963001305
21.3333333333333,10.5328790628689,224.701420007871,0.589238689778227,0.00252108346682974,0.00276629862677711,0.558792322608975,193.870831548838,13.5037974683544,49.1282219992893,131.238812081194,0.0517241626724456,0.0903140057524258
21.5,10.4784877225958,225.287486035811,0.586066027939921,0.00250750909460139,0.0027324155599171,0.551947943103255,194.422779491941,13.5037974683544,49.1690802671652,131.749901756422,0.0511089675227367,0.0892029809201128
21.6666666666667,10.4247886816805,225.870421436412,0.582935400601087,0.00249411456881472,0.00269954317250775,0.545307720846565,194.968087212788,13.5037974683544,49.2092690947913,132.255020649642,0.0505118893220441,0.0881257856994338
21.8333333333333,10.3717679708088,226.450267362658,0.579845926246691,0.00248089611786915,0.00266763422216095,0.538862112876512,195.506949325664,13.5037974683544,49.2488103294585,132.754341527851,0.0499320878209261,0.0870807984508035
22,10.3194120050543,227.027064111194,0.576796748535372,0.00246785007787079,0.00263664444446668,0.532602177782268,196.039551503447,13.5037974683544,49.287724752803,133.248029282289,0.0493687754437815,0.0860665025655502
22.1666666666667,10.2677075705227,227.600851146586,0.573787035392257,0.00245497288875094,0.00260653231848987,0.526519528334954,196.566071031782,13.5037974683544,49.3260321495517,133.736241413875,0.0488212131586209,0.085081477959844
22.3333333333333,10.216641811555,228.171667124729,0.570815978142548,0.00244226109055916,0.00257725885428862,0.520606288566302,197.086677320348,13.5037974683544,49.3637513707846,134.219128481209,0.0482887067333422,0.0841243933905579
22.5,10.1662022184626,228.739549915409,0.567882790680756,0.0024297113199088,0.00254878740006108,0.514855054812338,197.60153237516,13.5037974683544,49.4009003922306,134.696834514575,0.0477706033366388,0.0831939995012447
22.6666666666667,10.1163766157685,229.304536624086,0.564986708676742,0.00241732030657997,0.00252108346682974,0.509258860299608,198.11079123546,13.5037974683544,49.4374963680604,135.169497399045,0.047266288446977,0.0822891225179179
22.8333333333333,10.06715315093,229.866663612901,0.562126988814725,0.00240508487026365,0.00249411456881472,0.503811142900573,198.61460237836,13.5037974683544,49.4735556805889,135.637249229417,0.0467751830372094,0.0814086585244543
